order_id,order_date,region,city,channel,customer_segment,category,product,quantity,unit_price_usd,gross_revenue_usd,discount_rate,discount_amount_usd,net_revenue_usd,cogs_usd,shipping_fulfillment_usd,payment_fee_usd,returned_flag,return_amount_usd,gross_profit_usd,net_profit_usd,month
ADH-100146,2025-01-10,East,Enugu,Online,Retail,Groceries,Rice 5kg,1,49.38,49.38,0.0,0.0,49.38,42.29,4.56,0.89,0,0.0,7.09,1.64,2025-01
ADH-100147,2025-01-10,South,Warri,POS,Retail,Fashion,Handbag,1,14.95,14.95,0.0,0.0,14.95,9.44,0.0,0.18,0,0.0,5.51,5.33,2025-01
ADH-100148,2025-01-10,West,Ibadan,POS,Retail,Electronics,Power Bank,1,73.38,73.38,0.0,0.0,73.38,49.95,0.0,0.88,0,0.0,23.43,22.55,2025-01
ADH-100149,2025-01-10,South,Warri,Wholesale,Retail,Home & Kitchen,Cookware Set,15,28.06,420.9,0.0,0.0,420.9,322.81,1.04,3.37,0,0.0,98.09,93.68,2025-01
ADH-100150,2025-01-10,South,Uyo,Online,Corporate,Electronics,Bluetooth Speaker,1,60.72,60.72,0.057,3.46,57.26,39.59,4.28,1.03,0,0.0,17.67,12.36,2025-01
ADH-100151,2025-01-10,West,Lagos,POS,SME,Groceries,Beverage Pack,1,36.89,36.89,0.0,0.0,36.89,32.9,0.0,0.44,0,0.0,3.99,3.55,2025-01
ADH-100152,2025-01-10,South,Benin,Online,Retail,Fashion,Handbag,2,75.71,151.42,0.0,0.0,151.42,109.05,4.09,2.73,1,131.64,42.37,-96.09,2025-01
ADH-100153,2025-01-10,South,Uyo,Online,SME,Electronics,Earbuds,1,19.04,19.04,0.0,0.0,19.04,13.57,8.33,0.34,0,0.0,5.47,-3.2,2025-01
ADH-100154,2025-01-10,North,Abuja,Online,Retail,Groceries,Detergent,3,40.27,120.81,0.0,0.0,120.81,100.33,4.84,2.17,0,0.0,20.48,13.47,2025-01
ADH-100155,2025-01-10,East,Enugu,Wholesale,Retail,Groceries,Cooking Oil,8,8.9,71.2,0.0,0.0,71.2,59.52,0.39,0.57,0,0.0,11.68,10.72,2025-01
ADH-100156,2025-01-10,East,Owerri,POS,Retail,Health & Beauty,Toiletries Set,1,44.17,44.17,0.0,0.0,44.17,26.35,0.0,0.53,0,0.0,17.82,17.29,2025-01
ADH-100157,2025-01-10,South,Uyo,Online,Retail,Electronics,Earbuds,1,32.55,32.55,0.0,0.0,32.55,24.57,5.36,0.59,0,0.0,7.98,2.03,2025-01
ADH-100158,2025-01-10,North,Kaduna,Online,Retail,Fashion,Sneakers,1,89.18,89.18,0.0,0.0,89.18,57.13,5.2,1.61,1,80.29,32.05,-55.05,2025-01
ADH-100159,2025-01-10,West,Ibadan,Online,Retail,Electronics,Earbuds,1,50.84,50.84,0.0,0.0,50.84,33.59,7.01,0.92,0,0.0,17.25,9.32,2025-01
ADH-100160,2025-01-10,West,Lagos,Online,Retail,Groceries,Detergent,2,38.25,76.5,0.0,0.0,76.5,69.98,4.41,1.38,0,0.0,6.52,0.73,2025-01
ADH-100161,2025-01-10,South,Port Harcourt,Online,Retail,Electronics,Earbuds,1,78.18,78.18,0.0,0.0,78.18,62.06,7.66,1.41,0,0.0,16.12,7.05,2025-01
ADH-100162,2025-01-10,West,Ibadan,Online,SME,Groceries,Noodles Pack,2,31.39,62.78,0.0,0.0,62.78,54.52,4.64,1.13,0,0.0,8.26,2.49,2025-01
ADH-100163,2025-01-10,North,Kano,Wholesale,Retail,Home & Kitchen,Cookware Set,12,108.62,1303.44,0.0,0.0,1303.44,844.89,2.21,10.43,0,0.0,458.55,445.91,2025-01
ADH-100164,2025-01-11,South,Warri,POS,Retail,Groceries,Beverage Pack,2,18.71,37.42,0.0,0.0,37.42,34.4,0.0,0.45,0,0.0,3.02,2.57,2025-01
ADH-100165,2025-01-11,West,Abeokuta,Online,Retail,Fashion,T-Shirt,2,60.93,121.86,0.0,0.0,121.86,92.81,4.78,2.19,0,0.0,29.05,22.08,2025-01
ADH-100166,2025-01-11,South,Port Harcourt,POS,Retail,Home & Kitchen,Blender,1,101.73,101.73,0.033,3.36,98.37,82.51,0.0,1.18,0,0.0,15.86,14.68,2025-01
ADH-100167,2025-01-11,South,Port Harcourt,Online,SME,Groceries,Beverage Pack,2,46.12,92.24,0.0,0.0,92.24,77.89,5.66,1.66,0,0.0,14.35,7.03,2025-01
ADH-100168,2025-01-11,North,Kaduna,Online,Retail,Home & Kitchen,Bedsheet,1,111.18,111.18,0.0,0.0,111.18,70.23,7.66,2.0,0,0.0,40.95,31.29,2025-01
ADH-100169,2025-01-11,West,Ilorin,POS,SME,Home & Kitchen,Cookware Set,1,52.59,52.59,0.0,0.0,52.59,35.11,0.0,0.63,0,0.0,17.48,16.85,2025-01
ADH-100170,2025-01-11,South,Uyo,Wholesale,SME,Groceries,Rice 5kg,15,29.09,436.35,0.0,0.0,436.35,373.73,0.35,3.49,0,0.0,62.62,58.78,2025-01
ADH-100171,2025-01-11,North,Kano,Online,Retail,Electronics,Power Bank,1,62.35,62.35,0.0,0.0,62.35,46.55,5.46,1.12,0,0.0,15.8,9.22,2025-01
ADH-100172,2025-01-11,West,Abeokuta,POS,Retail,Health & Beauty,Hair Care,1,56.06,56.06,0.0,0.0,56.06,35.93,0.0,0.67,0,0.0,20.13,19.46,2025-01
ADH-100173,2025-01-11,North,Kaduna,Online,SME,Groceries,Cooking Oil,3,28.45,85.35,0.0,0.0,85.35,71.5,7.45,1.54,0,0.0,13.85,4.86,2025-01
ADH-100174,2025-01-11,East,Owerri,Online,SME,Home & Kitchen,Extension Cable,2,39.16,78.32,0.0,0.0,78.32,64.95,5.8,1.41,0,0.0,13.37,6.16,2025-01
ADH-100175,2025-01-11,East,Onitsha,POS,Retail,Groceries,Cooking Oil,1,8.24,8.24,0.0,0.0,8.24,7.13,0.0,0.1,0,0.0,1.11,1.01,2025-01
ADH-100176,2025-01-11,West,Ibadan,Wholesale,Retail,Groceries,Cooking Oil,15,43.68,655.2,0.0,0.0,655.2,538.27,2.34,5.24,0,0.0,116.93,109.35,2025-01
ADH-100177,2025-01-11,North,Jos,Online,Retail,Health & Beauty,Toiletries Set,1,24.08,24.08,0.0,0.0,24.08,18.87,7.02,0.43,0,0.0,5.21,-2.24,2025-01
ADH-100178,2025-01-11,West,Lagos,Online,SME,Home & Kitchen,Extension Cable,1,124.81,124.81,0.0,0.0,124.81,82.24,4.03,2.25,0,0.0,42.57,36.29,2025-01
ADH-100179,2025-01-11,West,Ibadan,Online,SME,Electronics,Power Bank,1,23.43,23.43,0.0,0.0,23.43,16.28,4.07,0.42,0,0.0,7.15,2.66,2025-01
ADH-100180,2025-01-11,South,Benin,POS,SME,Health & Beauty,Face Wash,1,79.52,79.52,0.0,0.0,79.52,46.98,0.0,0.95,0,0.0,32.54,31.59,2025-01
ADH-100181,2025-01-12,East,Enugu,Online,Retail,Fashion,T-Shirt,1,63.8,63.8,0.0,0.0,63.8,45.83,8.66,1.15,0,0.0,17.97,8.16,2025-01
ADH-100182,2025-01-12,South,Benin,Online,Retail,Groceries,Detergent,3,26.82,80.46,0.0,0.0,80.46,67.0,3.91,1.45,0,0.0,13.46,8.1,2025-01
ADH-100183,2025-01-12,East,Onitsha,POS,Retail,Groceries,Rice 5kg,1,34.03,34.03,0.087,2.96,31.07,28.37,0.0,0.37,0,0.0,2.7,2.33,2025-01
ADH-100184,2025-01-12,East,Owerri,POS,Corporate,Groceries,Noodles Pack,2,54.21,108.42,0.0,0.0,108.42,96.8,0.0,1.3,0,0.0,11.62,10.32,2025-01
ADH-100185,2025-01-12,South,Benin,POS,Retail,Fashion,Jeans,3,76.13,228.39,0.0,0.0,228.39,148.77,0.0,2.74,0,0.0,79.62,76.88,2025-01
ADH-100186,2025-01-12,South,Uyo,Online,SME,Groceries,Rice 5kg,2,9.21,18.42,0.0,0.0,18.42,16.17,6.94,0.33,0,0.0,2.25,-5.02,2025-01
ADH-100187,2025-01-12,West,Abeokuta,Online,Retail,Electronics,Phone Accessory,1,23.25,23.25,0.0,0.0,23.25,18.95,4.85,0.42,0,0.0,4.3,-0.97,2025-01
ADH-100188,2025-01-12,North,Abuja,Online,SME,Health & Beauty,Face Wash,1,46.1,46.1,0.0,0.0,46.1,33.27,4.69,0.83,0,0.0,12.83,7.31,2025-01
ADH-100189,2025-01-12,South,Uyo,Online,Retail,Home & Kitchen,Kettle,1,114.92,114.92,0.0,0.0,114.92,92.49,4.42,2.07,0,0.0,22.43,15.94,2025-01
ADH-100190,2025-01-12,East,Owerri,Online,SME,Home & Kitchen,Bedsheet,1,90.56,90.56,0.0,0.0,90.56,73.76,6.02,1.63,0,0.0,16.8,9.15,2025-01
ADH-100191,2025-01-12,East,Aba,Online,SME,Groceries,Beverage Pack,2,11.76,23.52,0.0,0.0,23.52,20.65,5.62,0.42,0,0.0,2.87,-3.17,2025-01
ADH-100192,2025-01-12,East,Aba,Online,SME,Groceries,Cooking Oil,2,16.46,32.92,0.0,0.0,32.92,29.72,7.47,0.59,0,0.0,3.2,-4.86,2025-01
ADH-100193,2025-01-12,South,Uyo,POS,Retail,Health & Beauty,Perfume,1,66.08,66.08,0.0,0.0,66.08,51.12,0.0,0.79,0,0.0,14.96,14.17,2025-01
ADH-100194,2025-01-12,South,Port Harcourt,Online,Retail,Groceries,Cooking Oil,4,28.77,115.08,0.0,0.0,115.08,103.6,6.1,2.07,0,0.0,11.48,3.31,2025-01
ADH-100195,2025-01-12,West,Lagos,Online,Retail,Groceries,Detergent,1,13.18,13.18,0.0,0.0,13.18,11.98,4.62,0.24,0,0.0,1.2,-3.66,2025-01
ADH-100196,2025-01-12,East,Owerri,POS,Retail,Electronics,Phone Accessory,1,73.66,73.66,0.0,0.0,73.66,58.67,0.0,0.88,0,0.0,14.99,14.11,2025-01
ADH-100197,2025-01-12,West,Abeokuta,Online,SME,Fashion,Handbag,2,83.91,167.82,0.0,0.0,167.82,116.96,5.99,3.02,0,0.0,50.86,41.85,2025-01
ADH-100198,2025-01-12,West,Abeokuta,Online,SME,Groceries,Detergent,2,42.2,84.4,0.025,2.11,82.29,70.69,6.44,1.48,0,0.0,11.6,3.68,2025-01
ADH-100199,2025-01-12,East,Aba,Online,Retail,Fashion,T-Shirt,2,53.77,107.54,0.0,0.0,107.54,78.66,6.52,1.94,0,0.0,28.88,20.42,2025-01
ADH-100200,2025-01-13,South,Warri,POS,Retail,Groceries,Rice 5kg,3,41.03,123.09,0.0,0.0,123.09,112.56,0.0,1.48,0,0.0,10.53,9.05,2025-01
ADH-100201,2025-01-13,North,Abuja,Online,Retail,Home & Kitchen,Cookware Set,1,119.37,119.37,0.0,0.0,119.37,87.79,3.78,2.15,0,0.0,31.58,25.65,2025-01
ADH-100202,2025-01-13,South,Uyo,POS,Retail,Groceries,Beverage Pack,1,19.25,19.25,0.0,0.0,19.25,16.57,0.0,0.23,0,0.0,2.68,2.45,2025-01
ADH-100203,2025-01-13,North,Abuja,Wholesale,Retail,Groceries,Detergent,12,26.03,312.36,0.0,0.0,312.36,287.59,1.19,2.5,0,0.0,24.77,21.08,2025-01
ADH-100204,2025-01-13,East,Onitsha,Online,Retail,Fashion,Jeans,1,44.86,44.86,0.0,0.0,44.86,32.19,4.83,0.81,0,0.0,12.67,7.03,2025-01
ADH-100205,2025-01-13,South,Warri,Online,Retail,Groceries,Cooking Oil,1,7.89,7.89,0.0,0.0,7.89,6.75,4.45,0.14,0,0.0,1.14,-3.45,2025-01
ADH-100206,2025-01-13,North,Kaduna,Online,Retail,Fashion,T-Shirt,1,83.57,83.57,0.0,0.0,83.57,59.67,6.99,1.5,0,0.0,23.9,15.41,2025-01
ADH-100207,2025-01-13,South,Port Harcourt,Online,Retail,Electronics,Phone Accessory,1,93.65,93.65,0.0,0.0,93.65,69.36,8.91,1.69,0,0.0,24.29,13.69,2025-01
ADH-100208,2025-01-13,South,Benin,POS,SME,Fashion,T-Shirt,1,43.3,43.3,0.0,0.0,43.3,23.01,0.0,0.52,0,0.0,20.29,19.77,2025-01
ADH-100209,2025-01-13,South,Benin,Online,Retail,Electronics,Earbuds,2,70.24,140.48,0.0,0.0,140.48,99.42,4.17,2.53,0,0.0,41.06,34.36,2025-01
ADH-100210,2025-01-13,East,Onitsha,POS,Retail,Groceries,Beverage Pack,2,49.85,99.7,0.035,3.49,96.21,79.1,0.0,1.15,0,0.0,17.11,15.96,2025-01
ADH-100211,2025-01-13,West,Ilorin,POS,Retail,Health & Beauty,Hair Care,2,57.09,114.18,0.0,0.0,114.18,80.68,0.0,1.37,0,0.0,33.5,32.13,2025-01
ADH-100212,2025-01-13,West,Lagos,POS,Retail,Home & Kitchen,Bedsheet,1,52.67,52.67,0.0,0.0,52.67,35.01,0.0,0.63,0,0.0,17.66,17.03,2025-01
ADH-100213,2025-01-13,West,Ilorin,POS,Corporate,Fashion,Sneakers,1,74.23,74.23,0.0,0.0,74.23,53.73,0.0,0.89,0,0.0,20.5,19.61,2025-01
ADH-100214,2025-01-13,South,Port Harcourt,Online,Retail,Health & Beauty,Body Lotion,2,69.79,139.58,0.0,0.0,139.58,86.46,4.68,2.51,1,60.13,53.12,-14.2,2025-01
ADH-100215,2025-01-13,West,Lagos,Online,Retail,Groceries,Noodles Pack,3,30.08,90.24,0.0,0.0,90.24,76.58,4.63,1.62,0,0.0,13.66,7.41,2025-01
ADH-100216,2025-01-13,East,Enugu,Online,SME,Home & Kitchen,Kettle,1,135.47,135.47,0.0,0.0,135.47,81.37,5.81,2.44,0,0.0,54.1,45.85,2025-01
ADH-100217,2025-01-13,South,Uyo,POS,SME,Health & Beauty,Body Lotion,1,52.01,52.01,0.0,0.0,52.01,37.97,0.0,0.62,0,0.0,14.04,13.42,2025-01
ADH-100218,2025-01-14,West,Lagos,Online,SME,Home & Kitchen,Blender,2,13.79,27.58,0.0,0.0,27.58,17.33,5.11,0.5,0,0.0,10.25,4.64,2025-01
ADH-100219,2025-01-14,East,Aba,POS,Retail,Health & Beauty,Hair Care,1,8.2,8.2,0.0,0.0,8.2,6.39,0.0,0.1,0,0.0,1.81,1.71,2025-01
ADH-100220,2025-01-14,East,Owerri,Wholesale,Retail,Health & Beauty,Perfume,10,34.87,348.7,0.0,0.0,348.7,207.63,0.71,2.79,0,0.0,141.07,137.57,2025-01
ADH-100221,2025-01-14,South,Uyo,Online,SME,Health & Beauty,Face Wash,1,15.76,15.76,0.0,0.0,15.76,10.63,4.8,0.28,0,0.0,5.13,0.05,2025-01
ADH-100222,2025-01-14,North,Abuja,POS,Retail,Groceries,Beverage Pack,2,12.16,24.32,0.0,0.0,24.32,20.58,0.0,0.29,0,0.0,3.74,3.45,2025-01
ADH-100223,2025-01-14,East,Aba,Online,Retail,Home & Kitchen,Kettle,2,32.02,64.04,0.0,0.0,64.04,52.55,6.28,1.15,0,0.0,11.49,4.06,2025-01
ADH-100224,2025-01-14,West,Abeokuta,Online,Retail,Fashion,T-Shirt,1,86.01,86.01,0.0,0.0,86.01,47.84,5.22,1.55,0,0.0,38.17,31.4,2025-01
ADH-100225,2025-01-14,East,Onitsha,Wholesale,SME,Fashion,Handbag,10,29.32,293.2,0.0,0.0,293.2,182.69,2.45,2.35,0,0.0,110.51,105.71,2025-01
ADH-100226,2025-01-14,West,Ilorin,POS,Retail,Home & Kitchen,Kettle,1,55.44,55.44,0.0,0.0,55.44,35.37,0.0,0.67,0,0.0,20.07,19.4,2025-01
ADH-100227,2025-01-14,West,Ilorin,Online,Retail,Groceries,Rice 5kg,1,12.31,12.31,0.0,0.0,12.31,11.32,5.39,0.22,0,0.0,0.99,-4.62,2025-01
ADH-100228,2025-01-14,West,Abeokuta,POS,Retail,Fashion,Jeans,1,17.29,17.29,0.0,0.0,17.29,10.67,0.0,0.21,0,0.0,6.62,6.41,2025-01
ADH-100229,2025-01-14,North,Jos,Online,Retail,Groceries,Rice 5kg,3,43.06,129.18,0.0,0.0,129.18,114.72,3.71,2.33,0,0.0,14.46,8.42,2025-01
ADH-100230,2025-01-14,North,Kano,Online,Retail,Electronics,Earbuds,1,33.01,33.01,0.0,0.0,33.01,21.55,4.39,0.59,0,0.0,11.46,6.48,2025-01
ADH-100231,2025-01-14,North,Jos,POS,Retail,Fashion,Jeans,1,83.3,83.3,0.0,0.0,83.3,58.42,0.0,1.0,0,0.0,24.88,23.88,2025-01
ADH-100232,2025-01-14,West,Lagos,Online,Corporate,Health & Beauty,Hair Care,1,48.11,48.11,0.0,0.0,48.11,37.67,5.59,0.87,0,0.0,10.44,3.98,2025-01
ADH-100233,2025-01-14,North,Jos,Online,Retail,Fashion,Cap,1,32.93,32.93,0.0,0.0,32.93,19.75,5.21,0.59,0,0.0,13.18,7.38,2025-01
ADH-100234,2025-01-14,West,Abeokuta,Online,Retail,Electronics,Earbuds,1,40.52,40.52,0.087,3.53,36.99,29.03,4.69,0.67,0,0.0,7.96,2.6,2025-01
ADH-100235,2025-01-14,South,Port Harcourt,Wholesale,SME,Health & Beauty,Body Lotion,12,43.59,523.08,0.0,0.0,523.08,361.69,1.43,4.18,0,0.0,161.39,155.78,2025-01
ADH-100236,2025-01-14,East,Enugu,Wholesale,SME,Groceries,Beverage Pack,12,33.34,400.08,0.0,0.0,400.08,342.67,0.22,3.2,0,0.0,57.41,53.99,2025-01
ADH-100237,2025-01-14,North,Kaduna,Wholesale,Retail,Electronics,Smartwatch,10,94.86,948.6,0.0,0.0,948.6,707.16,2.43,7.59,0,0.0,241.44,231.42,2025-01
ADH-100238,2025-01-15,West,Lagos,Online,Retail,Home & Kitchen,Bedsheet,2,70.27,140.54,0.064,8.99,131.55,90.72,6.29,2.37,0,0.0,40.83,32.17,2025-01
ADH-100239,2025-01-15,West,Ibadan,POS,Retail,Fashion,T-Shirt,1,79.9,79.9,0.0,0.0,79.9,50.4,0.0,0.96,0,0.0,29.5,28.54,2025-01
ADH-100240,2025-01-15,North,Kano,Online,Retail,Groceries,Beverage Pack,1,22.43,22.43,0.0,0.0,22.43,18.44,5.6,0.4,0,0.0,3.99,-2.01,2025-01
ADH-100241,2025-01-15,West,Ilorin,POS,Retail,Electronics,Power Bank,3,19.67,59.01,0.024,1.42,57.59,42.46,0.0,0.69,0,0.0,15.13,14.44,2025-01
ADH-100242,2025-01-15,North,Kaduna,POS,Corporate,Health & Beauty,Hair Care,1,7.48,7.48,0.0,0.0,7.48,5.63,0.0,0.09,0,0.0,1.85,1.76,2025-01
ADH-100243,2025-01-15,West,Ilorin,Wholesale,Retail,Groceries,Rice 5kg,5,18.24,91.2,0.0,0.0,91.2,83.73,0.31,0.73,0,0.0,7.47,6.43,2025-01
ADH-100244,2025-01-15,East,Onitsha,Online,Retail,Home & Kitchen,Extension Cable,1,63.25,63.25,0.0,0.0,63.25,51.73,6.69,1.14,0,0.0,11.52,3.69,2025-01
ADH-100245,2025-01-15,East,Onitsha,Online,Retail,Electronics,Bluetooth Speaker,1,29.92,29.92,0.0,0.0,29.92,21.22,4.72,0.54,0,0.0,8.7,3.44,2025-01
ADH-100246,2025-01-15,South,Port Harcourt,Online,Corporate,Electronics,Bluetooth Speaker,2,94.91,189.82,0.091,17.27,172.55,120.57,7.99,3.11,0,0.0,51.98,40.88,2025-01
ADH-100247,2025-01-15,East,Aba,POS,Retail,Home & Kitchen,Cookware Set,1,45.65,45.65,0.0,0.0,45.65,38.06,0.0,0.55,0,0.0,7.59,7.04,2025-01
ADH-100248,2025-01-15,North,Kaduna,Wholesale,Retail,Groceries,Cooking Oil,12,33.45,401.4,0.043,17.26,384.14,355.35,0.72,3.07,0,0.0,28.79,25.0,2025-01
ADH-100249,2025-01-15,North,Kaduna,Wholesale,Retail,Home & Kitchen,Cookware Set,12,41.78,501.36,0.0,0.0,501.36,419.63,0.95,4.01,0,0.0,81.73,76.77,2025-01
ADH-100250,2025-01-15,South,Port Harcourt,POS,Corporate,Groceries,Noodles Pack,1,40.15,40.15,0.0,0.0,40.15,35.06,0.0,0.48,0,0.0,5.09,4.61,2025-01
ADH-100251,2025-01-15,South,Benin,Online,Retail,Home & Kitchen,Extension Cable,1,146.7,146.7,0.0,0.0,146.7,93.74,4.98,2.64,0,0.0,52.96,45.34,2025-01
ADH-100252,2025-01-15,East,Enugu,POS,SME,Home & Kitchen,Cookware Set,1,116.62,116.62,0.0,0.0,116.62,76.73,0.0,1.4,0,0.0,39.89,38.49,2025-01
ADH-100253,2025-01-15,East,Owerri,POS,Retail,Electronics,Bluetooth Speaker,1,110.35,110.35,0.0,0.0,110.35,80.12,0.0,1.32,0,0.0,30.23,28.91,2025-01
ADH-100254,2025-01-15,West,Abeokuta,Online,SME,Health & Beauty,Hair Care,1,52.37,52.37,0.074,3.88,48.49,30.09,4.77,0.87,0,0.0,18.4,12.76,2025-01
ADH-100255,2025-01-16,South,Benin,Wholesale,Retail,Groceries,Noodles Pack,10,7.15,71.5,0.053,3.79,67.71,62.21,0.3,0.54,0,0.0,5.5,4.66,2025-01
ADH-100256,2025-01-16,North,Abuja,Online,Corporate,Health & Beauty,Body Lotion,2,8.59,17.18,0.0,0.0,17.18,13.19,6.95,0.31,0,0.0,3.99,-3.27,2025-01
ADH-100257,2025-01-16,North,Jos,POS,SME,Groceries,Rice 5kg,3,17.67,53.01,0.0,0.0,53.01,48.52,0.0,0.64,0,0.0,4.49,3.85,2025-01
ADH-100258,2025-01-16,South,Uyo,Online,Retail,Fashion,T-Shirt,1,18.53,18.53,0.0,0.0,18.53,11.13,10.07,0.33,0,0.0,7.4,-3.0,2025-01
ADH-100259,2025-01-16,East,Owerri,Online,Retail,Home & Kitchen,Blender,2,133.61,267.22,0.026,6.95,260.27,193.64,9.54,4.68,0,0.0,66.63,52.41,2025-01
ADH-100260,2025-01-16,East,Onitsha,Online,Retail,Fashion,Cap,1,15.34,15.34,0.0,0.0,15.34,8.37,7.6,0.28,0,0.0,6.97,-0.91,2025-01
ADH-100261,2025-01-16,North,Abuja,POS,Retail,Electronics,Phone Accessory,3,18.7,56.1,0.0,0.0,56.1,38.38,0.0,0.67,0,0.0,17.72,17.05,2025-01
ADH-100262,2025-01-16,West,Lagos,Online,SME,Fashion,Sneakers,1,13.36,13.36,0.0,0.0,13.36,8.12,7.62,0.24,0,0.0,5.24,-2.62,2025-01
ADH-100263,2025-01-16,South,Uyo,Online,SME,Health & Beauty,Hair Care,2,63.03,126.06,0.0,0.0,126.06,88.87,7.66,2.27,0,0.0,37.19,27.26,2025-01
ADH-100264,2025-01-16,West,Ilorin,Wholesale,Retail,Groceries,Beverage Pack,10,19.12,191.2,0.0,0.0,191.2,156.95,0.7,1.53,0,0.0,34.25,32.02,2025-01
ADH-100265,2025-01-16,North,Jos,POS,Retail,Health & Beauty,Toiletries Set,1,57.93,57.93,0.0,0.0,57.93,34.78,0.0,0.7,0,0.0,23.15,22.45,2025-01
ADH-100266,2025-01-16,West,Abeokuta,Online,Corporate,Health & Beauty,Perfume,1,9.57,9.57,0.0,0.0,9.57,6.27,9.01,0.17,0,0.0,3.3,-5.88,2025-01
ADH-100267,2025-01-16,West,Abeokuta,Online,Retail,Groceries,Cooking Oil,3,43.92,131.76,0.0,0.0,131.76,110.23,6.63,2.37,1,105.92,21.53,-93.39,2025-01
ADH-100268,2025-01-16,East,Aba,Wholesale,SME,Health & Beauty,Body Lotion,10,69.59,695.9,0.0,0.0,695.9,517.41,1.66,5.57,0,0.0,178.49,171.26,2025-01
ADH-100269,2025-01-16,West,Lagos,Wholesale,SME,Health & Beauty,Face Wash,12,63.56,762.72,0.0,0.0,762.72,585.46,0.78,6.1,0,0.0,177.26,170.38,2025-01
ADH-100270,2025-01-16,West,Lagos,Online,Retail,Groceries,Rice 5kg,4,43.95,175.8,0.0,0.0,175.8,161.99,8.48,3.16,0,0.0,13.81,2.17,2025-01
ADH-100271,2025-01-16,East,Enugu,Online,Corporate,Health & Beauty,Toiletries Set,1,14.41,14.41,0.038,0.55,13.86,11.0,5.39,0.25,0,0.0,2.86,-2.78,2025-01
ADH-100272,2025-01-16,East,Aba,Online,Retail,Groceries,Beverage Pack,1,40.3,40.3,0.0,0.0,40.3,34.49,7.51,0.73,0,0.0,5.81,-2.43,2025-01
ADH-100273,2025-01-16,West,Abeokuta,POS,Retail,Fashion,Handbag,1,58.91,58.91,0.0,0.0,58.91,37.86,0.0,0.71,0,0.0,21.05,20.34,2025-01
ADH-100274,2025-01-16,North,Jos,Wholesale,Retail,Groceries,Noodles Pack,5,50.44,252.2,0.07,17.65,234.55,203.37,0.93,1.88,0,0.0,31.18,28.37,2025-01
ADH-100275,2025-01-16,North,Kaduna,Online,Retail,Health & Beauty,Hair Care,1,12.22,12.22,0.044,0.54,11.68,7.49,5.28,0.21,0,0.0,4.19,-1.3,2025-01
ADH-100276,2025-01-16,East,Onitsha,POS,Retail,Groceries,Cooking Oil,2,8.6,17.2,0.0,0.0,17.2,15.5,0.0,0.21,0,0.0,1.7,1.49,2025-01
ADH-100277,2025-01-16,West,Ibadan,POS,Retail,Groceries,Rice 5kg,4,52.22,208.88,0.0,0.0,208.88,175.79,0.0,2.51,0,0.0,33.09,30.58,2025-01
ADH-100278,2025-01-16,South,Warri,POS,Retail,Groceries,Cooking Oil,1,9.6,9.6,0.0,0.0,9.6,8.78,0.0,0.12,0,0.0,0.82,0.7,2025-01
ADH-100279,2025-01-17,North,Kaduna,POS,Retail,Home & Kitchen,Extension Cable,1,47.93,47.93,0.079,3.79,44.14,31.7,0.0,0.53,0,0.0,12.44,11.91,2025-01
ADH-100280,2025-01-17,South,Warri,POS,SME,Health & Beauty,Perfume,2,12.55,25.1,0.0,0.0,25.1,19.76,0.0,0.3,0,0.0,5.34,5.04,2025-01
ADH-100281,2025-01-17,West,Lagos,Online,Retail,Electronics,Phone Accessory,2,29.11,58.22,0.0,0.0,58.22,40.66,4.09,1.05,0,0.0,17.56,12.42,2025-01
ADH-100282,2025-01-17,North,Abuja,Online,Retail,Groceries,Noodles Pack,3,7.06,21.18,0.0,0.0,21.18,17.48,6.31,0.38,0,0.0,3.7,-2.99,2025-01
ADH-100283,2025-01-17,South,Warri,Online,SME,Health & Beauty,Hair Care,1,53.72,53.72,0.0,0.0,53.72,41.44,7.68,0.97,0,0.0,12.28,3.63,2025-01
ADH-100284,2025-01-17,North,Kaduna,Online,Retail,Groceries,Noodles Pack,1,33.88,33.88,0.0,0.0,33.88,29.2,5.7,0.61,0,0.0,4.68,-1.63,2025-01
ADH-100285,2025-01-17,East,Onitsha,Online,Retail,Health & Beauty,Body Lotion,1,34.06,34.06,0.09,3.07,30.99,17.77,6.22,0.56,0,0.0,13.22,6.44,2025-01
ADH-100286,2025-01-17,South,Warri,Wholesale,SME,Fashion,Handbag,10,65.35,653.5,0.0,0.0,653.5,499.52,2.11,5.23,0,0.0,153.98,146.64,2025-01
ADH-100287,2025-01-17,South,Uyo,Online,Retail,Fashion,Handbag,2,56.27,112.54,0.0,0.0,112.54,70.77,4.92,2.03,0,0.0,41.77,34.82,2025-01
ADH-100288,2025-01-17,East,Enugu,Online,Retail,Fashion,Cap,2,52.33,104.66,0.0,0.0,104.66,65.09,6.23,1.88,0,0.0,39.57,31.46,2025-01
ADH-100289,2025-01-17,South,Uyo,Online,SME,Health & Beauty,Face Wash,2,9.02,18.04,0.0,0.0,18.04,13.87,4.24,0.32,0,0.0,4.17,-0.39,2025-01
ADH-100290,2025-01-17,West,Ibadan,Online,Retail,Electronics,Smartwatch,1,106.81,106.81,0.0,0.0,106.81,87.46,4.8,1.92,0,0.0,19.35,12.63,2025-01
ADH-100291,2025-01-17,North,Jos,POS,Retail,Home & Kitchen,Kettle,1,34.65,34.65,0.0,0.0,34.65,25.3,0.0,0.42,0,0.0,9.35,8.93,2025-01
